[train: 1, 750 / 30000] FPS: 10.1 (10.4)  ,  DataTime: 0.004 (0.001)  ,  ForwardTime: 0.193  ,  TotalTime: 0.198  ,  Loss/total: 5.19373  ,  Loss/giou: 1.04997  ,  Loss/l1: 0.21205  ,  Loss/location: 2.03354  ,  IoU: 0.11299
[train: 1, 800 / 30000] FPS: 10.1 (10.4)  ,  DataTime: 0.004 (0.001)  ,  ForwardTime: 0.193  ,  TotalTime: 0.198  ,  Loss/total: 5.16875  ,  Loss/giou: 1.04666  ,  Loss/l1: 0.21037  ,  Loss/location: 2.02360  ,  IoU: 0.11485
[train: 1, 850 / 30000] FPS: 10.1 (9.5)  ,  DataTime: 0.004 (0.001)  ,  ForwardTime: 0.192  ,  TotalTime: 0.197  ,  Loss/total: 5.15217  ,  Loss/giou: 1.04494  ,  Loss/l1: 0.20967  ,  Loss/location: 2.01393  ,  IoU: 0.11533
[train: 1, 900 / 30000] FPS: 10.1 (10.5)  ,  DataTime: 0.004 (0.001)  ,  ForwardTime: 0.192  ,  TotalTime: 0.197  ,  Loss/total: 5.13761  ,  Loss/giou: 1.04498  ,  Loss/l1: 0.20825  ,  Loss/location: 2.00640  ,  IoU: 0.11606
[train: 1, 950 / 30000] FPS: 10.2 (10.4)  ,  DataTime: 0.004 (0.001)  ,  ForwardTime: 0.192  ,  TotalTime: 0.197  ,  Loss/total: 5.12677  ,  Loss/giou: 1.04368  ,  Loss/l1: 0.20780  ,  Loss/location: 2.00041  ,  IoU: 0.11637
[train: 1, 1000 / 30000] FPS: 10.2 (10.3)  ,  DataTime: 0.004 (0.001)  ,  ForwardTime: 0.192  ,  TotalTime: 0.197  ,  Loss/total: 5.11634  ,  Loss/giou: 1.04231  ,  Loss/l1: 0.20677  ,  Loss/location: 1.99786  ,  IoU: 0.11714
[train: 1, 1050 / 30000] FPS: 10.2 (10.4)  ,  DataTime: 0.004 (0.001)  ,  ForwardTime: 0.192  ,  TotalTime: 0.197  ,  Loss/total: 5.10648  ,  Loss/giou: 1.04204  ,  Loss/l1: 0.20637  ,  Loss/location: 1.99054  ,  IoU: 0.11714
[train: 1, 1100 / 30000] FPS: 10.2 (10.4)  ,  DataTime: 0.004 (0.001)  ,  ForwardTime: 0.191  ,  TotalTime: 0.196  ,  Loss/total: 5.09685  ,  Loss/giou: 1.04011  ,  Loss/l1: 0.20582  ,  Loss/location: 1.98752  ,  IoU: 0.11775
[train: 1, 1150 / 30000] FPS: 10.2 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.191  ,  TotalTime: 0.196  ,  Loss/total: 5.08735  ,  Loss/giou: 1.03977  ,  Loss/l1: 0.20523  ,  Loss/location: 1.98167  ,  IoU: 0.11785
[train: 1, 1200 / 30000] FPS: 10.2 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.191  ,  TotalTime: 0.196  ,  Loss/total: 5.08317  ,  Loss/giou: 1.04063  ,  Loss/l1: 0.20508  ,  Loss/location: 1.97651  ,  IoU: 0.11740
[train: 1, 1250 / 30000] FPS: 10.2 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.191  ,  TotalTime: 0.196  ,  Loss/total: 5.07283  ,  Loss/giou: 1.03966  ,  Loss/l1: 0.20423  ,  Loss/location: 1.97237  ,  IoU: 0.11821
[train: 1, 1300 / 30000] FPS: 10.2 (9.8)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.191  ,  TotalTime: 0.196  ,  Loss/total: 5.06535  ,  Loss/giou: 1.03894  ,  Loss/l1: 0.20390  ,  Loss/location: 1.96795  ,  IoU: 0.11851
[train: 1, 1350 / 30000] FPS: 10.2 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.191  ,  TotalTime: 0.196  ,  Loss/total: 5.05765  ,  Loss/giou: 1.03769  ,  Loss/l1: 0.20352  ,  Loss/location: 1.96467  ,  IoU: 0.11892
[train: 1, 1400 / 30000] FPS: 10.2 (10.3)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.191  ,  TotalTime: 0.196  ,  Loss/total: 5.04886  ,  Loss/giou: 1.03581  ,  Loss/l1: 0.20285  ,  Loss/location: 1.96300  ,  IoU: 0.11989
[train: 1, 1450 / 30000] FPS: 10.2 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.191  ,  TotalTime: 0.196  ,  Loss/total: 5.04040  ,  Loss/giou: 1.03402  ,  Loss/l1: 0.20229  ,  Loss/location: 1.96090  ,  IoU: 0.12056
[train: 1, 1500 / 30000] FPS: 10.2 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.191  ,  TotalTime: 0.195  ,  Loss/total: 5.03401  ,  Loss/giou: 1.03382  ,  Loss/l1: 0.20196  ,  Loss/location: 1.95656  ,  IoU: 0.12053
[train: 1, 1550 / 30000] FPS: 10.2 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.191  ,  TotalTime: 0.195  ,  Loss/total: 5.02650  ,  Loss/giou: 1.03321  ,  Loss/l1: 0.20132  ,  Loss/location: 1.95345  ,  IoU: 0.12121
[train: 1, 1600 / 30000] FPS: 10.2 (10.5)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.191  ,  TotalTime: 0.195  ,  Loss/total: 5.01490  ,  Loss/giou: 1.03186  ,  Loss/l1: 0.20060  ,  Loss/location: 1.94818  ,  IoU: 0.12209
[train: 1, 1650 / 30000] FPS: 10.2 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.191  ,  TotalTime: 0.195  ,  Loss/total: 5.00932  ,  Loss/giou: 1.03138  ,  Loss/l1: 0.20022  ,  Loss/location: 1.94546  ,  IoU: 0.12275
[train: 1, 1700 / 30000] FPS: 10.2 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.191  ,  TotalTime: 0.195  ,  Loss/total: 5.00155  ,  Loss/giou: 1.03072  ,  Loss/l1: 0.19966  ,  Loss/location: 1.94183  ,  IoU: 0.12342
[train: 1, 1750 / 30000] FPS: 10.2 (10.2)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.191  ,  TotalTime: 0.195  ,  Loss/total: 4.99779  ,  Loss/giou: 1.03040  ,  Loss/l1: 0.19937  ,  Loss/location: 1.94016  ,  IoU: 0.12364
[train: 1, 1800 / 30000] FPS: 10.2 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.195  ,  Loss/total: 4.99424  ,  Loss/giou: 1.03015  ,  Loss/l1: 0.19898  ,  Loss/location: 1.93905  ,  IoU: 0.12372
[train: 1, 1850 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.195  ,  Loss/total: 4.98226  ,  Loss/giou: 1.02894  ,  Loss/l1: 0.19823  ,  Loss/location: 1.93323  ,  IoU: 0.12478
[train: 1, 1900 / 30000] FPS: 10.3 (10.4)  ,  DataTime: 0.003 (0.001)  ,  ForwardTime: 0.190  ,  TotalTime: 0.195  ,  Loss/total: 4.97151  ,  Loss/giou: 1.02774  ,  Loss/l1: 0.19757  ,  Loss/location: 1.92820  ,  IoU: 0.12593
